saldo_movimentacao,categoria,grau_instrucao,idade,horas_contratuais,raca_cor,sexo,tipo_movimentacao,tipo_deficiencia,salario_mensal,indicador_aprendiz
-1,101,7,25,44.0,6,3,40,0,1302.0,0
-1,103,7,20,20.0,6,3,40,0,591.81,1
-1,101,9,43,44.0,3,3,40,0,1923.81,0
-1,101,7,33,44.0,3,1,40,0,1320.0,0
-1,101,2,18,44.0,3,1,40,0,1320.0,0
-1,101,7,26,44.0,3,1,40,0,320980.0,0
-1,101,4,25,44.0,6,1,40,0,1320.0,0
-1,101,2,32,45.0,3,1,40,0,2229.58,0
-1,103,6,22,12.0,3,3,40,0,735.0,1
-1,101,7,29,44.0,3,1,40,0,2180.0,0
-1,101,4,27,44.0,6,1,43,0,1469.0,0
-1,103,7,22,20.0,3,1,43,0,660.0,1
-1,101,7,62,44.0,3,1,43,0,4250.0,0
-1,101,7,32,44.0,3,1,43,0,4000.0,0
-1,101,7,23,44.0,6,1,43,0,1587.88,0
-1,101,2,29,44.0,6,1,43,0,3620.0,0
-1,101,7,30,44.0,6,1,43,0,1302.0,0
-1,101,5,23,44.0,3,1,43,0,1345.5,0
1,105,7,39,44.0,6,1,97,0,1973.4,0
1,111,7,51,44.0,3,1,97,0,5.92,0
1,101,7,43,44.0,3,1,97,0,1729.93,0
1,101,7,22,44.0,6,1,97,0,1320.0,0
1,101,2,31,44.0,6,1,97,0,1320.0,0
1,105,7,53,44.0,6,3,97,0,3200.0,0
1,101,7,26,44.0,6,1,97,0,1332.98,0
1,101,7,23,44.0,3,1,97,0,1320.0,0
1,101,7,23,44.0,6,1,97,0,1320.0,0
1,105,7,39,44.0,6,1,97,0,4250.0,0
1,101,3,28,44.0,3,1,97,0,1885.62,0
1,101,6,21,45.0,3,1,97,0,1460.8,0
1,101,7,34,44.0,6,1,97,0,1896.06,0
1,101,7,33,44.0,6,1,97,0,1885.62,0
1,101,7,23,44.0,3,3,97,0,1314.26,0
1,101,6,63,44.0,3,1,97,0,1885.62,0
1,101,7,27,44.0,3,1,97,0,1343.77,0
1,101,6,30,44.0,3,1,97,0,1885.62,0
1,101,7,18,45.0,3,1,97,0,1320.0,0
1,101,7,54,44.0,6,1,97,0,1885.62,0
1,101,7,51,45.0,3,1,97,0,1460.8,0
1,101,7,26,44.0,6,1,97,0,1332.98,0
1,101,5,39,45.0,6,1,97,0,1750.0,0
1,101,7,29,44.0,3,1,97,0,1400.0,0
1,101,7,42,44.0,6,1,97,0,1885.6,0
1,101,7,43,44.0,3,1,97,0,1302.0,0
1,101,2,44,44.0,3,1,97,0,1885.62,0
1,101,2,43,44.0,6,1,97,0,1885.62,0
1,101,7,48,44.0,6,1,97,0,1828.47,0
1,101,7,45,44.0,6,1,97,0,1775.45,0
1,101,7,40,44.0,6,1,97,0,1343.77,0
1,101,4,38,45.0,3,1,97,0,1885.62,0
1,101,9,40,44.0,3,1,97,0,1885.62,0
1,101,7,30,44.0,6,1,97,0,1885.62,0
1,101,4,27,44.0,3,1,97,0,1885.62,0
1,101,7,30,45.0,1,1,97,0,1623.0,0
1,101,7,25,44.0,3,1,97,0,1729.93,0
1,101,7,33,44.0,6,1,97,0,1324.82,0
1,101,7,51,44.0,6,1,97,0,1343.77,0
1,101,9,53,44.0,3,1,97,0,3500.0,0
1,101,5,31,44.0,3,1,97,0,1314.26,0
1,101,7,41,44.0,6,1,97,0,1320.0,0
1,101,7,48,44.0,6,1,97,0,1885.62,0
1,101,7,54,44.0,6,1,97,0,1885.62,0
1,101,7,22,45.0,3,3,97,0,1332.98,0
1,101,3,25,44.0,6,1,97,0,1885.62,0
1,101,2,56,44.0,6,1,97,0,1885.62,0
1,101,5,54,44.0,6,1,97,0,1791.96,0
1,101,3,41,44.0,3,1,97,0,1885.62,0
1,101,4,30,45.0,3,1,97,0,1480.0,0
1,101,4,38,44.0,3,1,97,0,1885.62,0
1,101,7,42,44.0,6,1,97,0,1885.62,0
1,101,7,21,44.0,3,1,97,0,1320.0,0
1,101,7,49,44.0,3,1,97,0,1885.62,0
1,101,4,40,44.0,3,1,97,0,1320.0,0
1,101,7,26,44.0,6,1,97,0,1343.77,0
1,101,7,39,44.0,6,1,97,0,1885.62,0
1,101,7,33,44.0,6,1,97,0,1377.2,0
1,101,7,21,44.0,6,1,97,0,1302.0,0
1,101,3,37,45.0,3,1,97,0,1320.0,0
1,101,7,48,44.0,3,1,97,0,2000.0,0
1,101,4,18,45.0,3,1,97,0,1320.0,0
1,101,7,40,44.0,6,1,97,0,1447.9,0
1,101,7,36,44.0,6,1,97,0,1433.97,0
1,101,5,58,45.0,4,1,97,0,1320.0,0
1,105,7,48,44.0,6,1,97,0,3200.0,0
1,101,4,53,40.0,3,1,97,0,1885.62,0
1,101,7,23,44.0,6,1,97,0,2030.0,0
1,101,7,27,45.0,6,1,97,0,1320.0,0
1,101,7,47,44.0,3,1,97,0,1885.62,0
1,101,7,30,44.0,6,1,97,0,1320.0,0
1,101,4,39,45.0,3,3,97,0,1460.8,0
1,101,7,53,44.0,3,1,97,0,2150.0,0
1,101,2,40,44.0,3,1,97,0,1320.0,0
1,101,7,19,44.0,1,1,97,0,1320.0,0
1,101,7,31,44.0,6,1,97,0,1973.4,0
1,101,2,29,45.0,3,3,97,0,1332.98,0
1,101,2,51,45.0,3,1,97,0,1885.62,0
1,101,7,34,45.0,6,3,97,0,1500.0,0
1,105,7,25,44.0,6,1,97,0,4250.0,0
1,101,7,38,44.0,3,1,97,0,1375.0,0
1,101,4,33,45.0,3,1,97,0,1598.99,0
1,101,7,37,44.0,6,1,97,0,2104.77,0
1,101,5,51,44.0,3,1,97,0,1885.62,0
1,101,7,21,44.0,6,1,97,0,1885.62,0
1,101,7,35,44.0,3,1,97,0,1600.0,0
1,101,3,39,45.0,2,1,97,0,1885.62,0
1,101,8,23,44.0,6,3,97,0,1375.0,0
1,101,7,27,44.0,3,1,97,0,1885.62,0
1,101,7,26,44.0,3,1,97,0,1320.0,0
-1,101,7,21,50.0,3,3,90,0,1400.0,0
-1,101,7,24,44.0,6,1,33,0,1320.0,0
-1,101,9,33,48.0,3,3,90,0,0.0,0
-1,101,7,21,44.0,1,3,31,0,1375.0,0
-1,101,7,23,44.0,6,3,31,0,1114.86,0
-1,101,5,46,44.0,3,1,31,0,1302.0,0
-1,101,7,32,44.0,3,3,31,0,1375.0,0
-1,101,6,33,44.0,3,1,31,0,1854.6,0
-1,101,8,39,44.0,1,3,31,0,1375.0,0
-1,101,4,33,44.0,3,1,31,0,1375.0,0
-1,101,7,21,44.0,6,3,31,0,1302.0,0
-1,101,7,40,44.0,6,1,31,0,1311.29,0
-1,101,7,29,44.0,6,1,31,0,1367.58,0
-1,111,6,29,44.0,3,1,31,0,1302.4,0
-1,101,7,28,36.0,1,3,31,0,1375.0,0
-1,101,7,36,44.0,1,1,31,0,1375.0,0
-1,101,7,24,44.0,3,3,31,0,1375.0,0
-1,101,7,28,44.0,3,1,31,0,1367.58,0
-1,101,7,22,44.0,6,3,31,0,1375.0,0
-1,101,4,26,44.0,3,3,31,0,1375.0,0
-1,101,6,37,44.0,3,3,31,0,1375.0,0
-1,101,7,27,44.0,6,1,31,0,1302.0,0
-1,101,9,33,44.0,1,1,31,0,4118.1,0
-1,101,7,24,44.0,3,1,31,0,1375.0,0
-1,101,7,23,44.0,6,3,31,0,1375.0,0
-1,101,7,46,44.0,1,3,31,0,1375.0,0
-1,101,4,45,44.0,3,1,31,0,1302.0,0
-1,101,7,32,48.0,1,3,31,0,1375.0,0
-1,101,7,30,44.0,3,3,31,0,1302.0,0
-1,101,4,31,44.0,3,1,31,0,1400.0,0
-1,101,7,19,44.0,3,1,31,0,1304.53,0
-1,101,7,29,44.0,3,3,31,0,1400.0,0
-1,101,6,26,48.0,1,1,31,0,1212.0,0
-1,101,7,36,44.0,3,3,31,0,1655.28,0
-1,101,7,31,44.0,3,1,31,0,2500.0,0
-1,101,7,24,44.0,3,3,31,0,1375.0,0
-1,101,7,24,44.0,3,1,31,0,1375.0,0
-1,101,7,30,44.0,6,3,31,0,1375.0,0
-1,101,7,24,44.0,6,3,31,0,1640.34,0
-1,101,7,37,44.0,2,3,31,0,1416.26,0
-1,101,7,37,44.0,3,3,31,0,1375.0,0
-1,101,7,31,44.0,3,1,31,0,1375.0,0
-1,101,7,29,40.0,1,3,31,0,1375.0,0
-1,101,7,22,44.0,3,1,31,0,1302.0,0
-1,101,7,25,44.0,6,3,31,0,1304.53,0
-1,101,7,27,44.0,6,1,31,0,1302.0,0
-1,101,7,22,44.0,1,1,31,0,1304.53,0
-1,101,7,36,48.0,3,3,31,0,1302.0,0
-1,101,7,20,44.0,3,3,31,0,1304.53,0
-1,111,8,25,44.0,3,3,31,0,1302.4,0
-1,101,6,26,44.0,3,3,31,0,1444.9,0
-1,101,7,27,44.0,6,1,31,0,1375.0,0
-1,101,8,32,44.0,6,3,31,0,0.0,0
-1,101,7,34,22.0,3,3,31,0,1413.11,0
-1,101,7,33,44.0,3,3,31,0,1416.26,0
-1,101,8,24,44.0,6,3,31,0,1386.1,0
-1,101,7,27,44.0,3,1,31,0,1375.0,0
-1,101,7,20,44.0,6,1,31,0,1375.0,0
-1,101,7,30,44.0,6,1,31,0,1500.0,0
-1,101,8,33,44.0,2,3,31,0,2399.96,0
-1,101,7,24,36.0,1,3,31,0,1375.0,0
-1,101,7,30,44.0,3,3,31,0,1392.6,0
-1,101,7,51,44.0,6,1,31,0,1720.0,0
-1,101,5,23,44.0,6,3,31,0,1304.53,0
-1,101,7,48,44.0,3,3,31,0,1631.44,0
-1,101,6,25,44.0,3,1,31,0,1304.53,0
-1,101,7,40,44.0,6,3,31,0,1302.0,0
-1,101,7,45,44.0,1,3,31,0,1375.0,0
-1,101,7,19,44.0,3,3,32,0,1305.0,0
-1,101,7,27,48.0,6,1,40,0,1304.53,0
-1,101,7,21,44.0,3,1,40,0,1367.58,0
-1,101,7,22,44.0,2,1,40,0,1367.58,0
-1,101,7,28,44.0,3,1,40,0,1414.35,0
-1,101,7,27,44.0,3,1,40,0,1352.04,0
-1,101,9,27,44.0,2,1,40,0,2772.0,0
-1,101,7,38,44.0,6,3,40,0,2315.91,0
-1,103,8,23,54.0,6,3,40,0,651.0,1
-1,101,7,26,44.0,3,1,40,0,1302.0,0
-1,103,7,17,20.0,3,1,40,0,569.36,1
-1,101,7,62,44.0,3,3,40,4,1075.0,0
-1,101,8,21,44.0,1,3,40,0,1375.0,0
-1,101,7,43,44.0,6,1,40,0,1442.32,0
-1,101,7,36,44.0,3,1,40,1,1352.04,0
-1,101,7,33,44.0,6,1,40,0,1375.0,0
-1,101,7,40,44.0,1,3,40,0,1515.8,0
-1,101,7,31,44.0,1,1,40,0,1136.5,0
-1,101,7,26,40.0,3,1,40,0,1302.0,0
-1,101,5,26,60.0,6,1,40,0,1302.0,0
-1,101,7,45,44.0,3,3,40,0,1305.0,0
-1,101,9,23,44.0,3,3,40,0,1630.77,0
-1,101,7,48,40.0,1,3,40,0,1375.0,0
-1,101,7,40,44.0,2,1,40,0,2812.38,0
-1,101,7,36,44.0,3,3,40,0,1302.0,0
-1,101,7,26,44.0,1,3,40,0,1375.0,0
-1,101,7,24,36.0,3,3,40,0,1125.0,0
-1,101,7,33,44.0,3,1,40,0,1519.0,0
-1,103,7,18,20.0,3,1,40,0,611.72,1
-1,101,7,19,44.0,3,1,40,0,1302.0,0
-1,101,7,26,44.0,6,1,40,0,1375.0,0
-1,101,7,25,44.0,6,1,40,0,1375.0,0
-1,101,9,26,44.0,3,3,40,0,1375.0,0
-1,101,7,24,44.0,4,3,43,0,1375.0,0
-1,103,7,19,20.0,6,1,43,0,592.0,1
-1,103,7,20,20.0,3,3,43,0,612.0,1
-1,101,7,37,44.0,6,1,43,0,1375.0,0
-1,101,7,52,48.0,3,1,43,0,1400.0,0
-1,101,7,18,44.0,1,3,43,0,1302.0,0
-1,101,7,26,44.0,6,3,43,0,1375.0,0
-1,103,7,20,20.0,3,1,43,0,618.9,1
-1,101,7,45,44.0,6,3,43,0,1304.53,0
-1,101,7,34,44.0,6,1,43,0,1375.0,0
-1,101,7,22,44.0,3,3,43,0,0.0,0
-1,101,7,32,44.0,3,1,43,0,1600.0,0
-1,103,6,20,20.0,1,1,43,0,651.0,1
-1,101,5,19,44.0,3,1,43,0,1314.0,0
1,101,7,18,20.0,1,1,97,0,651.0,0
1,101,7,25,44.0,6,1,97,0,1375.0,0
1,101,7,33,41.5,6,3,97,0,1375.0,0
1,103,6,16,20.0,3,3,97,0,687.5,1
1,101,7,27,44.0,2,3,97,0,1305.0,0
1,103,7,18,20.0,3,1,97,0,611.72,1
1,101,7,57,48.0,6,1,97,0,1375.0,0
1,101,7,28,44.0,1,3,97,0,1375.0,0
1,101,7,25,44.0,6,1,97,0,1375.0,0
1,101,7,22,44.0,3,3,97,0,1400.0,0
1,101,7,37,44.0,6,1,97,0,1302.0,0
1,101,7,26,44.0,3,1,97,0,1375.0,0
1,101,4,18,44.0,1,1,97,0,1375.0,0
1,101,7,46,44.0,6,3,97,0,1304.53,0
1,101,7,43,44.0,3,1,97,0,1302.0,0
1,101,7,31,44.0,1,3,97,0,1375.0,0
1,101,7,22,44.0,1,1,97,0,1360.0,0
1,101,9,30,44.0,6,3,97,0,1304.53,0
1,101,7,53,44.0,6,3,97,0,1375.0,0
1,101,7,34,44.0,1,3,97,0,1320.0,0
1,101,7,32,44.0,6,1,97,0,1302.0,0
1,101,7,27,40.0,1,1,97,0,1500.0,0
1,101,4,24,44.0,3,1,97,0,1360.0,0
1,101,7,22,44.0,6,1,97,0,1375.0,0
1,101,7,37,44.0,1,1,97,0,1375.0,0
1,101,7,35,44.0,6,3,97,0,0.0,0
1,101,7,20,48.0,3,1,97,0,1302.0,0
1,101,7,23,44.0,3,1,97,0,1320.0,0
1,101,7,23,44.0,3,3,97,0,1304.53,0
1,101,7,19,42.0,6,1,97,0,1367.58,0
1,101,6,24,44.0,1,1,97,0,1375.0,0
1,101,7,31,36.0,6,3,97,0,1302.0,0
1,101,6,32,44.0,3,1,97,0,1375.0,0
1,101,7,39,44.0,2,3,97,0,1360.0,0
1,101,7,39,44.0,6,3,97,0,1375.0,0
1,101,7,23,44.0,3,3,97,0,1302.0,0
1,101,7,24,44.0,3,1,97,0,1304.53,0
1,101,5,18,44.0,3,3,97,0,1314.0,0
1,101,7,46,44.0,3,1,97,0,1602.0,0
1,101,9,46,44.0,1,1,97,0,1600.0,0
1,101,7,32,48.0,3,3,97,0,1375.0,0
1,101,7,34,44.0,6,3,97,0,1380.12,0
1,101,7,23,44.0,3,3,97,0,1360.0,0
1,101,7,20,44.0,3,1,97,0,1302.0,0
1,101,7,18,44.0,6,1,97,0,1375.0,0
1,101,7,20,44.0,1,1,97,0,1375.0,0
1,101,7,20,44.0,3,1,97,0,1375.0,0
1,101,7,23,44.0,3,3,97,0,1360.0,0
1,101,7,41,44.0,6,1,97,0,1834.82,0
1,101,7,19,44.0,3,1,97,0,1302.0,0
1,101,7,42,44.0,3,1,97,1,1439.0,0
1,101,7,20,44.0,2,3,97,0,1360.0,0
1,103,6,16,20.0,1,1,97,0,651.0,1
1,101,9,23,44.0,3,3,97,0,1320.0,0
1,101,8,42,27.5,1,3,97,0,1302.0,0
1,101,7,27,40.0,1,3,97,0,1375.0,0
1,101,5,18,44.0,1,1,97,0,1375.0,0
1,101,7,24,44.0,6,1,97,0,1375.0,0
1,101,7,32,44.0,1,3,97,0,2000.0,0
1,101,7,26,40.0,1,3,97,0,1375.0,0
1,101,6,20,44.0,1,1,97,0,1367.58,0
1,101,7,27,44.0,2,1,97,0,1360.0,0
1,101,7,21,30.0,6,3,97,0,1302.0,0
1,101,7,21,44.0,6,1,97,0,1320.0,0
1,101,8,20,44.0,3,3,97,0,1333.2,0
1,101,7,19,48.0,3,3,97,0,1375.0,0
1,101,9,31,29.52,3,3,97,0,1651.55,0
1,101,7,19,44.0,1,3,97,0,2144.44,0
1,101,9,60,54.0,1,3,97,0,1375.0,0
1,101,7,44,44.0,3,1,97,0,2051.0,0
1,101,7,19,40.0,2,1,97,0,1304.53,0
1,101,7,29,44.0,3,1,97,0,1333.2,0
1,101,7,31,44.0,3,1,97,0,1302.0,0
1,101,7,49,44.0,3,3,97,0,0.0,0
1,101,7,18,44.0,3,1,97,0,1375.0,0
1,101,7,64,44.0,6,1,97,0,1375.0,0
1,101,7,19,44.0,3,3,97,0,1302.0,0
1,101,7,30,44.0,1,3,97,0,1320.0,0
1,101,7,50,44.0,3,1,97,0,1631.44,0
1,101,7,29,44.0,3,3,97,0,1317.0,0
1,101,7,21,44.0,3,1,97,0,1375.0,0
1,101,7,23,44.0,6,1,97,0,1304.53,0
1,101,7,21,44.0,1,3,97,0,1360.0,0
1,101,7,28,44.0,6,3,97,0,1375.0,0
1,101,7,41,44.0,1,3,97,0,1302.0,0
1,101,7,44,44.0,6,1,97,0,1375.0,0
1,101,7,46,44.0,6,3,97,0,1304.53,0
1,101,7,25,48.0,3,1,97,0,1375.0,0
1,101,7,20,44.0,1,3,97,0,1302.0,0
1,101,7,51,44.0,3,1,97,0,1375.0,0
1,101,7,33,44.0,3,1,97,0,1600.0,0
1,101,7,35,44.0,6,3,97,0,1375.0,0
1,101,8,27,44.0,3,1,97,0,1302.0,0
1,101,7,31,48.0,6,1,97,0,1375.0,0
1,105,6,22,44.0,3,3,97,0,1375.0,0
1,101,7,28,44.0,1,3,97,0,1360.0,0
1,101,7,21,40.0,3,3,97,0,1375.0,0
1,101,7,38,44.0,4,3,97,0,1360.0,0
1,101,7,26,44.0,3,1,97,0,1360.0,0
1,101,7,23,44.0,1,3,97,0,1302.0,0
1,101,7,18,44.0,3,1,97,0,1302.0,0
1,101,6,38,44.0,6,1,97,0,1320.0,0
1,101,7,53,44.0,6,1,97,0,1375.0,0
1,101,7,38,44.0,3,3,97,0,1360.0,0
1,101,7,25,44.0,6,1,97,0,1400.0,0
1,101,7,28,44.0,3,3,97,0,1441.99,0
1,101,8,23,44.0,1,1,97,0,2200.0,0
1,101,7,33,44.0,6,1,97,0,1375.0,0
1,103,6,19,20.0,3,1,97,0,591.81,1
1,101,7,35,44.0,1,3,97,0,1375.0,0
1,101,7,46,44.0,6,1,97,0,2113.93,0
1,101,7,48,48.0,6,1,97,0,1375.0,0
1,101,7,23,44.0,6,3,97,0,1304.53,0
1,103,7,19,20.0,6,1,97,0,611.73,1
1,101,7,26,44.0,3,3,97,0,1360.0,0
1,101,7,38,44.0,3,1,97,0,1302.0,0
1,101,7,35,44.0,3,1,97,0,1631.44,0
1,101,7,22,44.0,3,1,97,0,1310.0,0
1,101,7,21,44.0,3,3,97,0,1360.0,0
1,101,7,22,44.0,3,1,97,0,1400.0,0
1,101,7,28,44.0,2,1,97,0,1302.0,0
1,101,7,19,44.0,6,3,97,0,1375.0,0
1,101,7,30,44.0,6,3,97,0,1375.0,0
1,101,7,26,44.0,6,1,97,0,1650.0,0
1,101,7,19,44.0,3,1,97,0,1302.0,0
1,101,7,36,44.0,3,1,97,0,1450.0,0
1,101,7,43,44.0,3,3,97,0,1304.53,0
1,101,7,23,44.0,6,3,97,0,1375.0,0
1,101,2,18,44.0,1,3,97,0,1330.43,0
1,101,7,27,44.0,6,3,97,0,1375.0,0
1,101,7,24,44.0,6,1,97,0,1605.0,0
1,101,7,25,44.0,6,3,97,0,1375.0,0
1,101,7,35,44.0,3,1,97,0,1375.0,0
1,103,7,18,20.0,2,3,97,0,591.82,1
1,101,7,24,44.0,3,3,97,0,1302.0,0
1,101,7,37,44.0,3,1,97,0,1596.0,0
1,101,7,42,51.33,1,3,97,0,1304.53,0
-1,101,5,49,44.0,1,1,31,0,1302.0,0
-1,101,7,25,44.0,5,3,31,0,1302.0,0
-1,101,7,45,44.0,3,1,31,0,1590.6,0
-1,101,7,29,44.0,6,1,31,0,1302.0,0
-1,101,7,28,44.0,6,1,31,0,1363.94,0
-1,101,7,37,44.0,1,3,31,0,1329.6,0
-1,101,7,30,44.0,3,1,31,0,2329.74,0
-1,101,7,20,40.0,1,3,31,0,1302.0,0
-1,101,7,31,44.0,1,1,31,0,1590.6,0
-1,101,8,47,44.0,1,1,31,0,2329.75,0
-1,101,7,31,44.0,3,1,31,0,1363.94,0
-1,101,7,54,44.0,3,1,32,0,2524.09,0
-1,103,8,19,20.0,1,1,40,0,591.0,1
-1,101,9,33,24.0,2,3,40,0,965.54,0
-1,101,7,38,44.0,3,1,43,0,1669.6,0
1,101,7,37,40.0,3,1,97,0,2521.33,0
1,101,7,36,44.0,3,1,97,0,1603.72,0
1,101,7,25,42.0,2,1,97,0,1448.31,0
1,101,7,45,44.0,1,1,97,0,1548.56,0
1,101,9,30,44.0,3,1,97,0,1848.0,0
1,101,7,58,44.0,3,1,97,0,2329.74,0
1,101,6,20,44.0,3,1,97,0,1302.0,0
1,101,7,24,44.0,4,1,97,0,2000.0,0
1,101,7,27,44.0,6,1,35,0,1302.0,0
-1,101,7,34,44.0,3,3,60,0,1302.0,0
-1,101,4,26,44.0,6,1,31,0,1302.0,0
-1,101,7,32,48.0,1,1,31,0,1245.0,0
-1,101,7,53,44.0,3,1,31,0,1302.0,0
-1,101,7,23,44.0,1,3,31,0,1302.0,0
-1,105,4,22,48.0,1,3,31,0,1302.0,0
-1,101,7,42,44.0,3,3,31,0,1302.0,0
-1,101,7,21,44.0,3,3,31,0,1428.75,0
-1,101,9,42,44.0,3,3,31,0,1368.99,0
-1,101,7,32,44.0,3,3,31,0,1375.0,0
-1,101,7,20,36.0,6,1,40,0,1302.0,0
-1,101,7,27,44.0,6,1,40,0,1302.0,0
-1,101,7,22,44.0,3,1,40,0,1302.0,0
-1,101,7,31,44.0,1,1,40,0,1302.0,0
-1,101,7,25,44.0,6,3,40,0,1302.0,0
-1,101,7,38,36.0,3,3,40,0,1302.0,0
-1,101,7,37,22.0,6,1,40,0,675.0,0
-1,101,6,41,44.0,3,1,40,0,1685.08,0
-1,101,7,25,52.72,2,1,40,0,1544.35,0
-1,101,7,44,44.0,1,1,40,0,1546.0,0
-1,101,7,24,44.0,6,1,43,0,1302.0,0
-1,101,7,26,44.0,6,3,43,0,1302.0,0
-1,101,7,24,44.0,6,1,43,0,1302.0,0
-1,101,7,33,44.0,3,1,43,0,1302.0,0
-1,101,7,33,44.0,3,3,43,0,1302.0,0
1,101,7,36,44.0,1,1,97,0,1302.0,0
1,101,3,36,44.0,6,1,97,0,1302.0,0
1,101,7,52,35.0,6,1,97,0,1631.44,0
1,101,7,30,22.0,3,3,97,0,651.0,0
1,101,7,31,44.0,2,3,97,0,1796.17,0
1,101,7,17,39.0,1,1,97,0,1375.0,0
1,101,7,25,44.0,3,3,97,0,1375.0,0
1,101,7,22,44.0,1,1,97,0,1302.0,0
1,101,7,33,44.0,6,1,97,0,1302.0,0
1,101,7,23,44.0,6,1,97,0,1302.0,0
1,101,7,24,44.0,6,1,97,0,1302.0,0
1,101,4,19,37.5,3,1,97,0,1302.0,0
1,101,7,23,44.0,6,1,97,0,1302.0,0
1,101,7,22,44.0,3,3,97,0,1320.0,0
1,101,7,33,44.0,6,1,97,0,1302.0,0
1,101,7,26,44.0,6,3,97,0,1302.0,0
1,101,7,27,44.0,3,1,97,0,1400.0,0
1,101,7,48,44.0,6,1,97,0,1302.0,0
1,101,7,47,44.0,6,1,97,0,1302.0,0
1,101,7,33,44.0,3,3,97,0,1302.0,0
1,101,7,23,44.0,6,3,97,0,1302.0,0
1,101,7,24,44.0,6,3,97,0,1302.0,0
1,101,7,20,44.0,6,1,97,0,1340.47,0
1,101,7,44,44.0,6,1,97,0,1302.0,0
1,101,7,35,28.0,6,1,97,0,1544.35,0
1,101,7,30,28.0,6,3,97,0,2010.75,0
1,101,7,23,44.0,6,1,97,0,1385.6,0
1,101,7,26,44.0,6,1,97,0,1302.0,0
1,101,7,39,44.0,3,3,97,0,1376.0,0
1,101,9,44,48.0,1,1,97,0,1305.44,0
1,101,7,19,44.0,6,1,97,0,1312.0,0
1,101,7,27,44.0,1,1,97,0,1302.0,0
1,101,7,49,14.0,3,1,97,0,506.8,0
1,101,7,35,48.0,1,1,97,0,1302.0,0
1,101,7,19,36.67,6,3,97,0,1302.0,0
1,101,7,41,36.0,3,1,97,0,1302.0,0
1,101,7,26,44.0,6,1,97,0,1302.0,0
1,101,7,33,44.0,6,1,97,0,1302.0,0
1,101,7,43,28.0,6,3,97,0,1544.35,0
1,101,7,33,44.0,6,3,97,0,1302.0,0
1,101,7,31,54.0,3,1,97,0,1555.74,0
-1,101,80,59,44.0,1,3,31,1,9396.81,0
-1,101,7,20,40.0,6,1,31,0,1800.0,0
-1,101,9,28,40.0,6,1,31,0,2756.25,0
-1,101,80,45,40.0,1,1,31,0,12000.0,0
-1,101,7,47,44.0,3,1,31,0,1320.0,0
-1,101,7,21,48.0,2,1,40,0,1302.0,0
-1,101,8,20,44.0,6,1,40,0,2623.44,0
-1,101,9,27,44.0,3,3,40,0,2156.42,0
-1,101,8,33,44.0,3,1,40,0,1970.06,0
-1,101,8,20,44.0,1,3,40,0,1302.0,0
1,101,7,19,44.0,6,1,97,0,1320.0,0
1,101,7,46,44.0,6,1,97,0,1302.0,0
1,101,9,34,40.0,3,1,97,0,8500.0,0
1,101,7,30,44.0,3,3,97,0,1600.0,0
1,101,9,24,44.0,6,1,97,0,3500.0,0
1,101,7,38,40.0,3,1,97,0,1980.0,0
-1,101,7,22,40.0,1,3,31,0,1302.0,0
-1,101,9,40,44.0,3,3,31,0,6908.91,0
-1,101,9,39,44.0,6,1,40,0,10165.0,0
-1,103,7,20,20.0,1,3,40,0,620.0,1
1,101,9,23,40.0,1,3,97,0,2800.0,0
1,101,8,25,36.0,1,1,97,0,1613.23,0
1,101,7,18,40.0,3,3,97,0,1345.5,0
1,101,7,40,44.0,6,3,97,0,1375.0,0
1,101,9,49,44.0,6,3,97,0,1911.35,0
1,101,7,19,44.0,6,3,97,0,1375.0,0
-1,101,7,39,44.0,3,3,90,0,1606.73,0
-1,101,7,44,44.0,2,1,90,0,3770.27,0
-1,101,7,29,44.0,3,3,90,0,1179.54,0
-1,101,6,57,44.0,5,3,90,0,1212.99,0
-1,101,7,42,44.0,3,3,90,0,1100.92,0
-1,101,7,30,44.0,3,3,31,0,1302.0,0
-1,101,9,32,40.0,1,1,31,0,1956.16,0
-1,101,7,23,40.0,2,3,31,0,1302.0,0
-1,101,6,53,44.0,3,1,31,0,1885.62,0
-1,101,7,23,44.0,6,3,31,0,1375.0,0
-1,101,8,31,44.0,6,3,31,0,1670.43,0
-1,101,7,23,44.0,3,1,31,0,1302.0,0
-1,101,7,30,44.0,3,1,31,0,1932.27,0
-1,101,7,33,36.0,6,1,31,0,1653.71,0
-1,101,7,43,44.0,1,1,31,0,1885.62,0
-1,101,8,37,44.0,3,1,31,0,1373.0,0
-1,101,7,34,44.0,6,3,31,0,1302.0,0
-1,101,7,28,44.0,3,1,31,0,1370.0,0
-1,101,9,39,52.0,6,1,31,0,1390.0,0
-1,101,9,24,44.0,1,3,40,0,1750.0,0
-1,101,7,42,44.0,3,1,40,0,1611.32,0
-1,101,9,36,40.0,3,1,40,0,2432.45,0
-1,101,8,24,44.0,6,1,40,0,3000.0,0
-1,101,7,40,45.0,1,1,43,0,1885.62,0
1,101,9,31,40.0,1,3,97,0,2041.54,0
1,101,9,36,40.0,3,1,97,0,2432.45,0
1,101,7,30,44.0,6,3,97,0,1500.0,0
1,101,7,38,45.0,1,1,97,0,1885.62,0
1,101,5,28,44.0,3,1,97,0,1885.62,0
1,101,7,26,48.0,1,1,97,0,1320.0,0
1,101,7,31,44.0,6,3,97,0,1450.0,0
1,101,7,20,44.0,6,1,97,0,1302.0,0
